date,Revenue,COGS,active_promos_count,max_discount_value,promo_type_percentage,promo_type_fixed,promo_channel_email,promo_channel_online,promo_channel_all_channels,promo_channel_in_store,promo_channel_social_media,day_of_week,day_of_month,month,year_trend,is_weekend,is_tet_window,is_mega_sale,is_payday,COGS_lag_1d,gross_margin_lag_1d,margin_rate_lag_1d,total_quantity_lag_1d,avg_unit_price_lag_1d,total_discount_lag_1d,unique_items_lag_1d,order_count_lag_1d,unique_customers_lag_1d,unique_zips_lag_1d,orders_payment_apple_pay_lag_1d,orders_payment_bank_transfer_lag_1d,orders_payment_cod_lag_1d,orders_payment_credit_card_lag_1d,orders_payment_paypal_lag_1d,orders_device_desktop_lag_1d,orders_device_mobile_lag_1d,orders_device_tablet_lag_1d,orders_source_direct_lag_1d,orders_source_email_campaign_lag_1d,orders_source_organic_search_lag_1d,orders_source_paid_search_lag_1d,orders_source_referral_lag_1d,orders_source_social_media_lag_1d,orders_status_cancelled_lag_1d,orders_status_created_lag_1d,orders_status_delivered_lag_1d,orders_status_paid_lag_1d,orders_status_returned_lag_1d,orders_status_shipped_lag_1d,orders_region_Central_lag_1d,orders_region_East_lag_1d,orders_region_West_lag_1d,total_payment_value_lag_1d,avg_installments_lag_1d,total_shipping_fee_lag_1d,avg_delivery_days_lag_1d,return_quantity_lag_1d,refund_amount_lag_1d,avg_rating_lag_1d,total_reviews_lag_1d,total_sessions_lag_1d,total_unique_visitors_lag_1d,total_page_views_lag_1d,avg_session_duration_sec_lag_1d,qty_category_Casual_lag_1d,qty_category_GenZ_lag_1d,qty_category_Outdoor_lag_1d,qty_category_Streetwear_lag_1d,qty_segment_Activewear_lag_1d,qty_segment_All-weather_lag_1d,qty_segment_Balanced_lag_1d,qty_segment_Everyday_lag_1d,qty_segment_Performance_lag_1d,qty_segment_Premium_lag_1d,qty_segment_Standard_lag_1d,qty_segment_Trendy_lag_1d,order_count_lag_7d,order_count_lag_30d,total_quantity_lag_7d,total_quantity_lag_30d,total_sessions_lag_7d,total_sessions_lag_30d,return_quantity_lag_7d,return_quantity_lag_30d,refund_amount_lag_7d,refund_amount_lag_30d,COGS_lag_7d,COGS_lag_30d,gross_margin_lag_7d,gross_margin_lag_30d,revenue_lag_1d,revenue_lag_7d,revenue_lag_8d,revenue_lag_14d,revenue_lag_30d,revenue_lag_31d,revenue_lag_90d,revenue_lag_365d,revenue_rmean_7d,revenue_rstd_7d,revenue_rmean_14d,revenue_rstd_14d,revenue_rmean_30d,revenue_rstd_30d,order_count_rmean_7d,sessions_rmean_7d,revenue_wow,revenue_mom,discount_rate_lag_1d,avg_order_value_lag_1d
2019-03-15,3296671.21,2596766.78,0,0.0,0,0,0,0,0,0,0,4,15,3,7,0,0,0,1,3458729.41,908412.2699999996,0.20801071651973507,617.0,7086.020592592593,0.0,97.0,127.0,126.0,126.0,14.0,5.0,22.0,66.0,20.0,49.0,60.0,18.0,16.0,11.0,34.0,29.0,13.0,24.0,10.0,0.0,107.0,1.0,3.0,6.0,37.0,63.0,27.0,4367141.68,3.4488188976377954,421.27,4.706896551724138,3.0,30308.84,3.9,20.0,30018.0,23278.0,124240.0,232.6,27.0,16.0,182.0,392.0,161.0,23.0,143.0,151.0,98.0,25.0,0.0,16.0,75.0,75.0,374.0,347.0,29339.0,22905.0,20.0,15.0,165290.08,128642.67000000001,2181539.6,1875958.77,485319.31000000006,429190.7999999998,4367141.68,2666858.91,2432557.33,2228532.66,2305149.57,2270445.76,1761139.67,6357153.0,3461409.75,1032879.9791891179,2722991.7407142855,1214409.6856505221,3220741.717,1301307.4802525141,103.42857142857143,28895.714285714286,0.795288286175767,0.9234732478260129,0.0,34386.942362204725
2019-03-16,2593942.24,2020686.01,0,0.0,0,0,0,0,0,0,0,5,16,3,7,1,0,0,1,2596766.78,699904.4300000002,0.2123064101378797,444.0,7167.5919,0.0,71.0,98.0,98.0,97.0,14.0,4.0,12.0,59.0,9.0,33.0,47.0,18.0,6.0,10.0,33.0,22.0,5.0,22.0,12.0,0.0,75.0,3.0,7.0,1.0,31.0,41.0,26.0,3296671.21,3.86734693877551,326.41,4.313253012048193,7.0,59508.64,3.8823529411764706,17.0,30390.0,22699.0,156640.0,135.8,23.0,8.0,80.0,333.0,56.0,23.0,93.0,148.0,91.0,24.0,1.0,8.0,79.0,90.0,389.0,462.0,30100.0,20533.0,0.0,20.0,0.0,82306.85,2454977.33,2441504.63,564915.0,517703.18999999994,3296671.21,3019892.33,2666858.91,662215.74,2959207.82,2305149.57,1956185.08,4667689.08,3551382.935714286,978111.0910527031,2799287.3514285716,1214508.623898278,3253792.4383333335,1289791.7419372047,106.71428571428571,29045.85714285714,0.23616258724388228,0.43013332102350316,0.0,33639.50214285714
2019-03-17,3647905.41,2976722.37,0,0.0,0,0,0,0,0,0,0,6,17,3,7,1,0,0,1,2020686.01,573256.2300000002,0.220998070489033,392.0,6916.464382022471,0.0,63.0,85.0,85.0,84.0,13.0,3.0,13.0,48.0,8.0,34.0,39.0,12.0,4.0,9.0,27.0,22.0,10.0,13.0,7.0,0.0,68.0,4.0,3.0,3.0,20.0,46.0,19.0,2593942.24,3.976470588235294,298.24,4.121621621621622,17.0,67265.06999999999,3.9523809523809526,21.0,29509.0,22694.0,122642.0,221.7,26.0,25.0,97.0,244.0,87.0,19.0,86.0,81.0,77.0,17.0,0.0,25.0,83.0,96.0,386.0,461.0,26432.0,26260.0,21.0,10.0,93690.22,16523.06,2134676.6,2241015.21,546940.3700000001,572174.27,2593942.24,2681616.97,3019892.33,925441.51,2813189.48,2959207.82,1975625.37,6875294.96,3490532.922857143,1028631.7118739319,2937267.8157142857,1051883.1680837711,3241616.9189999998,1294384.346777072,107.57142857142857,28961.428571428572,-0.14104810485081096,-0.12343356810945424,0.0,30516.967529411766
2019-03-18,4462652.85,3659897.03,1,12.0,1,0,0,1,0,0,0,0,18,3,7,0,0,0,1,2976722.37,671183.04,0.18399134970991476,512.0,6978.030431034483,0.0,80.0,109.0,109.0,108.0,5.0,8.0,15.0,61.0,20.0,49.0,41.0,19.0,11.0,11.0,30.0,26.0,9.0,22.0,17.0,4.0,79.0,2.0,5.0,2.0,37.0,48.0,24.0,3647905.41,3.302752293577982,327.37,4.348837209302325,20.0,136530.77,3.8125,16.0,30650.0,21468.0,106652.0,139.7,62.0,10.0,120.0,320.0,120.0,51.0,105.0,124.0,83.0,11.0,8.0,10.0,83.0,102.0,368.0,482.0,29213.0,18875.0,9.0,14.0,72778.88,55246.700000000004,1983304.37,2337140.26,436780.48,553280.7400000002,3647905.41,2420084.85,2681616.97,1915592.53,2890421.0,2813189.48,1917848.83,5615859.9,3628574.1285714284,964843.0486900914,3131729.522857143,890639.4556416126,3269440.783333333,1293828.7143857244,111.28571428571429,29564.0,0.3603379792155775,0.2967151469655006,0.0,33467.02211009175
2019-03-19,4580736.76,3861332.4,1,12.0,1,0,0,1,0,0,0,1,19,3,7,0,0,0,1,3659897.03,802755.8199999998,0.17988309800974098,682.0,6474.180425531915,143357.82,96.0,128.0,127.0,124.0,15.0,1.0,20.0,73.0,19.0,52.0,60.0,16.0,10.0,20.0,27.0,32.0,7.0,32.0,8.0,1.0,108.0,4.0,5.0,2.0,41.0,58.0,29.0,4319295.03,3.2109375,306.08,4.626086956521739,15.0,125886.89,3.75,12.0,28762.0,21021.0,140215.0,269.6,54.0,25.0,240.0,363.0,183.0,39.0,114.0,189.0,59.0,72.0,1.0,25.0,115.0,115.0,581.0,519.0,29197.0,20194.0,18.0,14.0,115761.5,34754.43,3314125.8,2895275.54,611604.46,763300.0,4462652.85,3925730.26,2420084.85,2386338.6,3658575.54,2890421.0,1548668.19,5314373.17,3920369.557142857,839122.7188563329,3313662.402857143,883222.9449830371,3321848.5116666663,1309691.8756229565,117.71428571428571,29499.571428571428,0.8440067710849062,0.5439456224543067,0.032123901369563175,34864.475390625
2019-03-20,5766530.12,4960357.22,1,12.0,1,0,0,1,0,0,0,2,20,3,7,0,0,0,1,3861332.4,719404.3599999999,0.1570499239951959,699.0,6440.003289473684,280082.11,101.0,136.0,133.0,133.0,17.0,4.0,17.0,74.0,24.0,46.0,73.0,17.0,13.0,15.0,35.0,35.0,10.0,28.0,9.0,1.0,105.0,7.0,12.0,2.0,54.0,57.0,25.0,4300654.65,3.4705882352941178,413.89,4.487394957983193,23.0,141259.79,4.0,16.0,29335.0,21958.0,149400.0,261.6,45.0,25.0,154.0,475.0,145.0,30.0,167.0,137.0,167.0,24.0,4.0,25.0,162.0,124.0,796.0,661.0,27971.0,21547.0,1.0,13.0,7310.55,78393.56,4034220.49,3760557.76,1114322.7599999998,919875.5800000001,4580736.76,5148543.25,3925730.26,3341337.75,4680433.34,3658575.54,2111859.13,6054738.37,4013941.9142857143,875550.0392258583,3470405.1285714284,900541.207332964,3352587.219,1328553.270049747,120.71428571428571,29519.285714285714,0.16684959399120816,0.2520547163555354,0.06114346330610799,33681.88794117647
2019-03-21,4408617.11,3962414.33,1,12.0,1,0,0,1,0,0,0,3,21,3,7,0,0,0,0,4960357.22,806172.9000000004,0.13980207910541537,876.0,6523.258376963351,419281.41,113.0,182.0,181.0,178.0,14.0,9.0,24.0,101.0,34.0,90.0,76.0,16.0,15.0,14.0,43.0,46.0,22.0,42.0,24.0,1.0,141.0,3.0,8.0,5.0,64.0,93.0,25.0,5347248.71,3.318681318681319,553.6,4.714285714285714,25.0,147800.54,3.75,8.0,27405.0,20656.0,138092.0,185.6,49.0,84.0,144.0,599.0,104.0,49.0,200.0,257.0,139.0,40.0,3.0,84.0,127.0,68.0,617.0,314.0,30018.0,21342.0,3.0,17.0,30308.84,80143.84000000001,3458729.41,1498699.8,908412.2699999996,284813.68999999994,5766530.12,4367141.68,5148543.25,2432557.33,1783513.49,4680433.34,1795780.71,6826815.9,4102225.7528571426,1027068.1738054395,3643633.1550000003,1087625.7967718914,3388790.445,1379794.8966833085,123.57142857142857,29438.428571428572,0.12003140305755422,0.23205047505280788,0.07270948061916999,31684.231428571427
2019-03-22,3610928.89,3304221.4,1,12.0,1,0,0,1,0,0,0,4,22,3,7,0,0,0,0,3962414.33,446202.78000000026,0.10121150666223319,713.0,6437.385548780488,389466.57,102.0,159.0,158.0,156.0,13.0,8.0,22.0,93.0,23.0,61.0,75.0,23.0,8.0,17.0,49.0,35.0,15.0,35.0,20.0,2.0,125.0,3.0,8.0,1.0,65.0,73.0,21.0,4019150.54,3.6792452830188678,369.4,4.425373134328358,17.0,85607.8,4.15,20.0,29272.0,23169.0,143683.0,104.4,21.0,55.0,121.0,516.0,87.0,21.0,125.0,247.0,126.0,34.0,18.0,55.0,98.0,97.0,444.0,481.0,30390.0,20880.0,7.0,24.0,59508.64,89046.42,2596766.78,2556936.4,699904.4300000002,585369.3400000003,4408617.11,3296671.21,4367141.68,2666858.91,3142305.74,1783513.49,1497206.71,5512035.33,4108150.8142857146,1028969.0368415368,3784780.2821428576,1045785.2771205133,3476293.8989999997,1357541.0254932265,128.14285714285714,29331.85714285714,0.009497156959652529,1.4718720294064052,0.08834211733121,27727.15163522013
2019-03-23,3582976.25,3279702.06,1,12.0,1,0,0,1,0,0,0,5,23,3,7,1,0,0,0,3304221.4,306707.4900000002,0.08493866795587886,520.0,6993.882748091603,433311.43,88.0,123.0,121.0,120.0,16.0,6.0,20.0,69.0,12.0,50.0,59.0,14.0,8.0,16.0,35.0,26.0,18.0,20.0,13.0,0.0,99.0,1.0,6.0,4.0,50.0,48.0,25.0,3177617.46,3.902439024390244,361.56,4.3119266055045875,10.0,40028.56,3.9166666666666665,12.0,27607.0,20415.0,98682.0,253.5,27.0,22.0,103.0,368.0,63.0,27.0,162.0,161.0,43.0,40.0,2.0,22.0,85.0,107.0,392.0,509.0,29509.0,21342.0,17.0,26.0,67265.06999999999,146197.3,2020686.01,2685076.1,573256.2300000002,540919.81,3610928.89,2593942.24,3296671.21,3019892.33,3225995.91,3142305.74,1221387.72,4008326.65,4153044.7685714285,993922.0204632445,3852213.852142857,997476.9362716863,3491914.6706666662,1356260.956431121,131.71428571428572,28934.285714285714,0.09532575740241933,0.14913353084477385,0.1199999898087165,29357.14544715447
2019-03-24,4240123.5,3766823.0,1,12.0,1,0,0,1,0,0,0,6,24,3,7,1,0,0,0,3279702.06,303274.18999999994,0.08464309245700413,593.0,5929.623007518797,429957.12,96.0,126.0,126.0,126.0,12.0,8.0,16.0,74.0,16.0,58.0,50.0,18.0,4.0,15.0,36.0,37.0,15.0,19.0,14.0,5.0,97.0,3.0,5.0,2.0,39.0,60.0,27.0,3153019.13,3.2777777777777777,386.92,4.836538461538462,7.0,53974.04,3.909090909090909,22.0,31744.0,22838.0,143568.0,200.2,15.0,39.0,131.0,408.0,89.0,15.0,120.0,182.0,101.0,42.0,5.0,39.0,109.0,95.0,512.0,481.0,30650.0,22545.0,20.0,27.0,136530.77,78358.4,2976722.37,2400898.37,671183.04,580131.6099999999,3582976.25,3647905.41,2593942.24,2681616.97,2981029.98,3225995.91,2110373.43,5227586.74,4294335.341428571,783339.2343030281,3892434.132142857,972370.8328845953,3503814.015333333,1355413.17365357,137.57142857142858,29253.571428571428,0.38128605747212,0.11065740625814985,0.1199999916270726,28436.319444444445
2019-03-25,4446564.37,4012232.01,1,12.0,1,0,0,1,0,0,0,0,25,3,7,0,0,0,0,3766823.0,473300.5,0.11162422509627373,683.0,6273.860897435898,508814.81,93.0,148.0,147.0,144.0,15.0,5.0,22.0,78.0,28.0,59.0,62.0,27.0,12.0,15.0,40.0,32.0,14.0,35.0,11.0,3.0,123.0,2.0,7.0,2.0,42.0,70.0,36.0,3731308.69,3.2162162162162162,506.32,4.53030303030303,6.0,39819.020000000004,3.4444444444444446,18.0,28415.0,23292.0,140934.0,273.6,25.0,27.0,133.0,498.0,111.0,25.0,134.0,223.0,135.0,22.0,6.0,27.0,128.0,106.0,682.0,512.0,28762.0,21323.0,15.0,32.0,125886.89,183694.05,3659897.03,2744035.42,802755.8199999998,499635.60999999987,4240123.5,4462652.85,3647905.41,2420084.85,3243671.03,2981029.98,1398293.31,4970364.06,4378937.925714285,732198.3135986567,4003756.027142857,910320.2848225596,3545783.799333333,1358158.0566015102,143.14285714285714,28934.285714285714,0.16234469467781507,0.42236862039207,0.11999999764157812,28649.483108108107
2019-03-26,5345042.2,4766707.57,1,12.0,1,0,0,1,0,0,0,1,26,3,7,0,0,0,0,4012232.01,434332.36000000034,0.09767819013941326,783.0,5744.032413793104,533587.75,118.0,162.0,156.0,148.0,12.0,4.0,27.0,90.0,29.0,74.0,68.0,20.0,10.0,20.0,54.0,31.0,18.0,29.0,16.0,0.0,133.0,3.0,10.0,0.0,55.0,74.0,33.0,3912976.62,3.0987654320987654,523.78,4.538461538461538,16.0,67170.31,3.3846153846153846,13.0,30897.0,22658.0,150146.0,211.5,26.0,20.0,245.0,492.0,231.0,26.0,133.0,209.0,136.0,14.0,14.0,20.0,136.0,152.0,699.0,743.0,29335.0,19867.0,23.0,39.0,141259.79,143985.15,3861332.4,3774721.6,719404.3599999999,884767.1000000001,4446564.37,4580736.76,4462652.85,3925730.26,4659488.7,3243671.03,1989426.16,6133670.91,4376639.571428572,731916.9343821183,4148504.564285714,792639.9006626934,3585880.244,1366661.0161578832,148.0,29239.285714285714,-0.0036051381410945995,0.3708431986088307,0.12000000575725388,27447.928209876543
2019-03-27,6535411.89,5978075.49,1,12.0,1,0,0,1,0,0,0,2,27,3,7,0,0,0,0,4766707.57,578334.6299999999,0.10820019905549107,960.0,5657.354681818182,641405.01,123.0,204.0,202.0,196.0,20.0,16.0,30.0,98.0,40.0,86.0,94.0,24.0,26.0,22.0,46.0,42.0,26.0,42.0,23.0,0.0,153.0,6.0,15.0,7.0,73.0,94.0,37.0,4703637.19,3.6127450980392157,542.68,4.508571428571429,26.0,133058.34,3.75,16.0,31738.0,25563.0,104496.0,169.4,55.0,12.0,282.0,611.0,217.0,55.0,142.0,296.0,173.0,65.0,0.0,12.0,182.0,191.0,876.0,929.0,27405.0,25657.0,25.0,13.0,147800.54,72386.23000000001,4960357.22,5461991.46,806172.9000000004,1248339.0300000003,5345042.2,5766530.12,4580736.76,5148543.25,6710330.49,4659488.7,2379859.2,6350306.2,4485826.062857144,819238.52369948,4249883.988571429,850601.5542528164,3608732.0273333336,1390750.940915745,157.71428571428572,29582.571428571428,0.16685207643322433,0.147130628302629,0.11999998989717986,26201.18725490196
2019-03-28,5315964.12,4667097.61,1,12.0,1,0,0,1,0,0,0,3,28,3,7,0,0,0,0,5978075.49,557336.3999999994,0.0852794604809521,1265.0,5196.867482014388,784249.35,149.0,257.0,253.0,245.0,23.0,14.0,42.0,141.0,37.0,95.0,131.0,31.0,22.0,32.0,74.0,63.0,26.0,40.0,25.0,3.0,201.0,5.0,21.0,2.0,88.0,118.0,51.0,5751162.54,3.4007782101167314,1007.42,4.660714285714286,10.0,67001.84,4.352941176470588,17.0,29291.0,22963.0,143666.0,268.8,34.0,84.0,396.0,751.0,350.0,34.0,177.0,331.0,215.0,46.0,28.0,84.0,159.0,165.0,713.0,799.0,29272.0,20019.0,17.0,12.0,85607.8,21806.07,3962414.33,4181682.12,446202.78000000026,962224.4100000001,6535411.89,4408617.11,5766530.12,4367141.68,5143906.53,6710330.49,4637468.16,8582287.61,4595666.315714286,1041077.6119874107,4348946.034285715,1025987.7915268061,3602901.4073333335,1377603.8582928579,168.42857142857142,29852.0,0.13333525603781976,-0.026067061862403228,0.11999998824863661,25429.618249027237
2019-03-29,4309156.23,3848197.98,1,12.0,1,0,0,1,0,0,0,4,29,3,7,0,0,0,0,4667097.61,648866.5099999998,0.12205998674046727,992.0,5384.191818181818,637915.78,122.0,205.0,204.0,201.0,29.0,12.0,30.0,105.0,29.0,83.0,87.0,35.0,20.0,22.0,61.0,32.0,23.0,47.0,22.0,3.0,161.0,5.0,12.0,2.0,67.0,86.0,52.0,4678048.34,3.5707317073170732,739.1,4.514285714285714,10.0,78385.43,3.75,20.0,27780.0,22281.0,106871.0,191.4,53.0,80.0,250.0,609.0,222.0,44.0,151.0,243.0,174.0,37.0,41.0,80.0,123.0,155.0,520.0,738.0,27607.0,24095.0,10.0,20.0,40028.56,107308.26000000001,3304221.4,3881267.76,306707.4900000002,1030236.6299999999,5315964.12,3610928.89,4408617.11,3296671.21,4911504.39,5143906.53,4597405.16,7363015.35,4725287.317142857,1069991.1104388908,4416719.065714286,1058117.0013914034,3608636.6603333335,1384581.096823555,175.0,29638.85714285714,0.20581215999499664,0.03344881735244125,0.12000001610244126,25931.53229268293
2019-03-30,9442671.99,8583254.53,1,12.0,1,0,0,1,0,0,0,5,30,3,7,1,0,0,0,3848197.98,460958.25000000047,0.106971811973501,913.0,4807.404352331607,517098.75,113.0,176.0,175.0,170.0,16.0,6.0,39.0,86.0,29.0,68.0,79.0,29.0,16.0,12.0,49.0,48.0,9.0,42.0,19.0,3.0,137.0,6.0,6.0,5.0,55.0,76.0,45.0,3792057.48,3.4318181818181817,487.07,4.425675675675675,28.0,188351.99,3.9473684210526314,19.0,32668.0,24576.0,161268.0,290.3,28.0,47.0,339.0,499.0,277.0,28.0,112.0,224.0,159.0,62.0,4.0,47.0,126.0,113.0,593.0,539.0,31744.0,19085.0,7.0,14.0,53974.04,126852.05,3279702.06,2722597.05,303274.18999999994,669047.0800000001,4309156.23,3582976.25,3610928.89,2593942.24,3391644.13,4911504.39,3975279.59,12176690.89,4825034.08,977327.1645282126,4489039.4242857145,1009142.4362786014,3588558.388333333,1369319.5998949367,182.57142857142858,30361.85714285714,0.19336502082155385,-0.12264025686842545,0.12000000055695358,24483.842215909095
2019-03-31,7501232.88,6774268.33,1,12.0,1,0,0,1,0,0,0,6,31,3,7,1,0,0,0,8583254.53,859417.4600000009,0.09101422361278069,1582.0,6043.711281337048,1133120.58,185.0,334.0,329.0,322.0,34.0,16.0,57.0,178.0,49.0,152.0,130.0,52.0,31.0,48.0,94.0,63.0,35.0,63.0,36.0,1.0,268.0,8.0,14.0,7.0,104.0,163.0,67.0,8309551.41,3.320359281437126,1082.93,4.391003460207613,20.0,133318.86000000002,4.333333333333333,18.0,25372.0,18591.0,115629.0,251.0,97.0,63.0,386.0,1036.0,287.0,92.0,377.0,382.0,262.0,104.0,15.0,63.0,148.0,69.0,683.0,320.0,28415.0,29754.0,6.0,23.0,39819.020000000004,202833.22,3766823.0,1861831.11,473300.5,366701.55000000005,9442671.99,4240123.5,3582976.25,3647905.41,2228532.66,3391644.13,3827364.78,11278748.95,5662133.471428572,1853183.5129511026,4978234.406428571,1540117.5771185262,3790259.3170000003,1735903.0416508778,212.28571428571428,29451.571428571428,1.6354268996340682,1.784098693160948,0.11999999377294901,28271.473023952098
2019-04-01,7842271.08,7122821.67,1,12.0,1,0,0,1,0,0,0,0,1,4,7,0,0,0,1,6774268.33,726964.5499999998,0.09691267577337231,1311.0,5715.3349285714285,900147.88,146.0,260.0,258.0,253.0,20.0,11.0,30.0,166.0,33.0,117.0,109.0,34.0,22.0,22.0,74.0,60.0,27.0,55.0,25.0,0.0,211.0,9.0,9.0,6.0,75.0,126.0,59.0,6601085.0,3.4653846153846155,775.09,4.482300884955753,21.0,114665.91,3.764705882352941,17.0,29648.0,21628.0,136636.0,169.2,99.0,64.0,287.0,861.0,236.0,98.0,263.0,318.0,254.0,52.0,26.0,64.0,162.0,22.0,783.0,103.0,30897.0,29578.0,16.0,19.0,67170.31,81473.19,4012232.01,563992.66,434332.36000000034,98223.07999999996,7501232.88,4446564.37,4240123.5,4462652.85,662215.74,2228532.66,2430742.1,9326921.27,6128006.24,1846015.845739744,5253472.082857142,1626006.7444056945,3966015.991,1836347.9884965515,228.28571428571428,29627.714285714286,0.7691071686944967,2.3659963861602096,0.11999999125477091,28850.89569230769
2019-04-02,6799630.38,6231069.37,1,12.0,1,0,0,1,0,0,0,1,2,4,7,0,0,0,1,7122821.67,719449.4100000001,0.09173993128531335,1219.0,6417.4184000000005,941072.46,143.0,249.0,247.0,240.0,28.0,15.0,39.0,130.0,37.0,98.0,110.0,41.0,18.0,37.0,79.0,54.0,25.0,36.0,18.0,3.0,209.0,4.0,14.0,1.0,77.0,114.0,58.0,6901198.62,3.4819277108433737,699.35,4.553571428571429,16.0,86819.07,3.9047619047619047,21.0,44576.0,34666.0,212249.0,299.7,78.0,49.0,281.0,811.0,248.0,78.0,319.0,276.0,166.0,33.0,50.0,49.0,204.0,29.0,960.0,136.0,31738.0,29633.0,26.0,12.0,133058.34,53295.58,4766707.57,757846.4,578334.6299999999,167595.11,7842271.08,5345042.2,4446564.37,4580736.76,925441.51,662215.74,857486.8,9532990.22,6613107.198571429,1775333.0023667854,5494873.385000001,1746013.3507765562,4205351.169000001,1858668.987098458,240.71428571428572,31581.85714285714,0.7636697520697311,10.842471578824146,0.11999999112501987,31495.064578313253
2019-04-03,6787287.3,6224164.42,1,12.0,1,0,0,1,0,0,0,2,3,4,7,0,0,0,1,6231069.37,568561.0099999998,0.08361645828166321,1168.0,5853.025363984674,815955.59,142.0,245.0,243.0,236.0,22.0,5.0,43.0,146.0,29.0,113.0,94.0,38.0,24.0,23.0,75.0,49.0,23.0,51.0,23.0,2.0,189.0,10.0,17.0,4.0,74.0,123.0,48.0,5983674.79,3.416326530612245,759.37,4.576190476190476,16.0,46454.08,3.75,16.0,38298.0,28561.0,174559.0,148.8,79.0,38.0,254.0,797.0,202.0,74.0,198.0,382.0,196.0,57.0,21.0,38.0,257.0,49.0,1265.0,271.0,29291.0,32652.0,10.0,7.0,67001.84,27153.48,5978075.49,1559541.64,557336.3999999994,356050.89000000013,6799630.38,6535411.89,5345042.2,5766530.12,1915592.53,925441.51,1095516.84,9176055.6,6820905.51,1685001.7163560146,5653365.786428572,1757322.7308051107,4401157.464666666,1810002.2460949188,246.57142857142858,32519.0,0.2721378289585814,6.3474447672009005,0.11999999182308495,27753.593387755103
2019-04-04,2048272.63,1722283.77,1,12.0,1,0,0,1,0,0,0,3,4,4,7,0,0,0,1,6224164.42,563122.8799999999,0.08296729681680041,1145.0,5792.011468253968,814474.49,147.0,234.0,233.0,231.0,27.0,16.0,30.0,131.0,30.0,87.0,106.0,41.0,21.0,23.0,58.0,59.0,22.0,51.0,23.0,2.0,188.0,4.0,13.0,4.0,62.0,116.0,56.0,5972812.81,3.3290598290598292,662.81,4.507317073170731,25.0,179295.97,3.5294117647058822,17.0,37654.0,27054.0,206297.0,205.1,40.0,35.0,269.0,801.0,219.0,24.0,261.0,311.0,196.0,66.0,33.0,35.0,205.0,62.0,992.0,304.0,27780.0,30840.0,10.0,10.0,78385.43,78832.14,4667097.61,1912200.04,648866.5099999998,474138.56000000006,6787287.3,5315964.12,6535411.89,4408617.11,2386338.6,1915592.53,1356732.44,3771895.32,6856887.711428572,1680572.5834757264,5726277.013571428,1783361.7458780361,4563547.290333333,1797810.974274306,243.28571428571428,33713.71428571428,0.03854009727916325,2.543179039229183,0.12000000206267974,29005.501282051282
2019-04-05,1919484.59,1795248.81,1,12.0,1,0,0,1,0,0,0,4,5,4,7,0,0,0,1,1722283.77,325988.85999999987,0.15915306157266765,356.0,5782.63156626506,245792.7,63.0,79.0,78.0,78.0,8.0,4.0,13.0,39.0,15.0,31.0,41.0,7.0,5.0,8.0,22.0,15.0,9.0,20.0,6.0,3.0,65.0,0.0,4.0,1.0,27.0,33.0,19.0,1802479.93,3.810126582278481,271.56,4.6571428571428575,18.0,104026.64,4.076923076923077,13.0,40892.0,31638.0,200895.0,234.6,0.0,42.0,52.0,262.0,46.0,0.0,74.0,96.0,78.0,6.0,14.0,42.0,176.0,101.0,913.0,519.0,32668.0,32515.0,28.0,12.0,188351.99,49136.75,3848197.98,2745260.51,460958.25000000047,596077.2400000002,2048272.63,4309156.23,5315964.12,3610928.89,3341337.75,2386338.6,1752585.71,2915055.94,6390074.64142857,2455228.3546357118,5557680.979285714,2014151.3277081347,4552278.424666667,1812924.5185902247,225.28571428571428,35586.857142857145,-0.6146940453766645,-0.14166722610110744,0.11999999238382637,25927.50164556962
2019-04-06,2259659.48,2043470.72,1,12.0,1,0,0,1,0,0,0,5,6,4,7,1,0,0,0,1795248.81,124235.78000000003,0.06472350997097613,314.0,6248.224714285714,230338.19,53.0,64.0,64.0,64.0,7.0,1.0,8.0,39.0,9.0,22.0,35.0,7.0,6.0,6.0,17.0,17.0,7.0,11.0,5.0,0.0,53.0,1.0,3.0,2.0,26.0,29.0,9.0,1689146.4,4.15625,215.1,4.810344827586207,25.0,149393.51,3.966666666666667,30.0,35912.0,27354.0,180193.0,298.1,0.0,6.0,88.0,220.0,83.0,0.0,65.0,118.0,37.0,5.0,0.0,6.0,334.0,81.0,1582.0,372.0,25372.0,27794.0,20.0,11.0,133318.86000000002,76152.49,8583254.53,1818192.91,859417.4600000009,614364.4200000002,1919484.59,9442671.99,4309156.23,3582976.25,2432557.33,3341337.75,1660128.37,3716970.57,6048692.978571429,2915734.3710520878,5436863.529285714,2183517.728249534,4504883.3193333335,1863552.4212075975,209.28571428571428,36050.28571428572,-0.5545567420747705,-0.4255341023217422,0.12000002042214884,29991.94671875
